geo_type,name,alternative_name,region,country,date,driving,walking,transit
sub-region,Molise Region,Molise,<undefined>,Italy,2020-10-25,111.21,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-10-26,92.49,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-10-27,92.54,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-10-28,91.66,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-10-29,87.38,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-10-30,94.84,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-10-31,96.19,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-01,94.99,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-02,84.05,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-03,77.79,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-04,78.88,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-05,78.73,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-06,76.02,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-07,74.87,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-08,76.12,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-09,71.58,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-10,76.85,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-11,73.04,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-12,72.11,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-13,72.99,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-14,62.72,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-15,56.83,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-16,62.41,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-17,61,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-18,58.03,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-19,67.67,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-20,61.31,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-21,59.65,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-22,50.83,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-23,61.37,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-24,57.92,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-25,63.97,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-26,62.88,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-27,71.43,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-28,66.21,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-29,85.82,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-11-30,74.56,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-01,66.27,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-02,70.13,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-03,75.55,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-04,69.45,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-05,60.32,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-06,53.86,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-07,70.18,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-08,52.19,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-09,67.41,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-10,66.11,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-11,68.09,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-12,55.27,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-13,56.05,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-14,71.58,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-15,77.89,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-16,76.49,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-17,76.8,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-18,89.57,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-19,97.5,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-20,81.13,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-21,81.02,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-22,77.79,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-23,82.33,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-24,29.46,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-25,23.46,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-26,29.25,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-27,41.66,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-28,60.58,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-29,64.7,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-30,59.44,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2020-12-31,30.6,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-01,28.73,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-02,42.49,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-03,45.78,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-04,55.74,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-05,50.89,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-06,42.6,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-07,68.09,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-08,70.65,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-09,52.87,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-10,50.89,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-11,64.39,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-12,67.52,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-13,72.31,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-14,71.32,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-15,62.67,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-16,58.6,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-17,53.6,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-18,65.54,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-19,73.25,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-20,70.39,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-21,72.21,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-22,70.18,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-23,72.21,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-24,61.78,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-25,69.66,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-26,70.49,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-27,66.21,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-28,72.89,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-29,74.5,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-30,79.56,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-01-31,81.07,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-01,68.51,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-02,71.32,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-03,78.78,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-04,78.42,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-05,74.82,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-06,75.34,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-07,73.57,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-08,67.36,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-09,69.76,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-10,64.34,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-11,76.12,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-12,66.94,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-13,53.34,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-14,57.46,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-15,70.65,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-16,79.56,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-17,72.42,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-18,70.13,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-19,71.95,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-20,64.81,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-21,53.08,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-22,70.8,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-23,62.51,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-24,63.61,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-25,66.84,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-26,72.99,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-27,55.37,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-02-28,51.67,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-01,55.58,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-02,61.42,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-03,59.65,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-04,58.81,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-05,56.88,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-06,54.22,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-07,44.94,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-08,58.5,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-09,57.56,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-10,60.74,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-11,61.63,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-12,<undefined>,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-13,52.29,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-14,40.56,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-15,62.15,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-16,51.04,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-17,59.85,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-18,55.84,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-19,64.6,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-20,49.95,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-21,43.95,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-22,66.74,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-23,66.74,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-24,71.64,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-25,74.09,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-26,65.69,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-27,59.8,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-28,51.77,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-29,72.73,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-30,76.07,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-03-31,81.75,<undefined>,<undefined>
sub-region,Molise Region,Molise,<undefined>,Italy,2021-04-01,84.1,<undefined>,<undefined>
