geo_type,name,alternative_name,region,country,date,driving,walking,transit
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-20,142.44,135.27,219.41
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-21,146.77,137.27,211.05
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-22,157.26,136.91,206.03
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-23,161.56,128.29,177.11
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-24,96.83,85.72,112.03
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-25,70.27,57.71,96.34
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-26,105.2,92.55,139.55
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-27,128.46,136.74,176.47
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-28,131.91,156.46,187.62
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-29,134.44,160.7,189.78
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-30,139.02,172.13,191.89
country/region,Italy,Italia,<undefined>,<undefined>,2021-12-31,132.64,191.63,186.79
