geo_type,name,alternative_name,region,country,date,driving,walking
city,Milan,Milano,Lombardy Region,Italy,2021-08-09,78.75,69.39
city,Milan,Milano,Lombardy Region,Italy,2021-08-10,75.24,71.2
city,Milan,Milano,Lombardy Region,Italy,2021-08-11,72.23,65.28
city,Milan,Milano,Lombardy Region,Italy,2021-08-12,70.77,63.12
city,Milan,Milano,Lombardy Region,Italy,2021-08-13,75.75,60.63
city,Milan,Milano,Lombardy Region,Italy,2021-08-14,70.43,56.81
city,Milan,Milano,Lombardy Region,Italy,2021-08-15,59.71,44.44
city,Milan,Milano,Lombardy Region,Italy,2021-08-16,64.7,59.96
city,Milan,Milano,Lombardy Region,Italy,2021-08-17,66.42,67.24
city,Milan,Milano,Lombardy Region,Italy,2021-08-18,65.81,68.76
city,Milan,Milano,Lombardy Region,Italy,2021-08-19,67.02,65.6
city,Milan,Milano,Lombardy Region,Italy,2021-08-20,71.88,66.5
city,Milan,Milano,Lombardy Region,Italy,2021-08-21,77.04,72
city,Milan,Milano,Lombardy Region,Italy,2021-08-22,72.52,58.79
city,Milan,Milano,Lombardy Region,Italy,2021-08-23,77.48,70.05
city,Milan,Milano,Lombardy Region,Italy,2021-08-24,80.38,77.85
city,Milan,Milano,Lombardy Region,Italy,2021-08-25,84.1,84.14
city,Milan,Milano,Lombardy Region,Italy,2021-08-26,86.25,83.46
city,Milan,Milano,Lombardy Region,Italy,2021-08-27,93.51,91.56
city,Milan,Milano,Lombardy Region,Italy,2021-08-28,99.6,101.34
city,Milan,Milano,Lombardy Region,Italy,2021-08-29,102.93,92.1
city,Milan,Milano,Lombardy Region,Italy,2021-08-30,105.48,106.15
city,Milan,Milano,Lombardy Region,Italy,2021-08-31,112.16,112.12
city,Milan,Milano,Lombardy Region,Italy,2021-09-01,119.54,122.98
city,Milan,Milano,Lombardy Region,Italy,2021-09-02,121.6,128.97
city,Milan,Milano,Lombardy Region,Italy,2021-09-03,135.95,140.81
city,Milan,Milano,Lombardy Region,Italy,2021-09-04,137.27,165.47
city,Milan,Milano,Lombardy Region,Italy,2021-09-05,131.44,144.87
city,Milan,Milano,Lombardy Region,Italy,2021-09-06,134.1,164.79
city,Milan,Milano,Lombardy Region,Italy,2021-09-07,146.04,179.76
city,Milan,Milano,Lombardy Region,Italy,2021-09-08,153.83,191.96
city,Milan,Milano,Lombardy Region,Italy,2021-09-09,156.1,199.23
city,Milan,Milano,Lombardy Region,Italy,2021-09-10,169.55,204.94
city,Milan,Milano,Lombardy Region,Italy,2021-09-11,157.81,200.83
city,Milan,Milano,Lombardy Region,Italy,2021-09-12,140.85,151.74
city,Milan,Milano,Lombardy Region,Italy,2021-09-13,136.14,153.6
city,Milan,Milano,Lombardy Region,Italy,2021-09-14,141.49,155.14
city,Milan,Milano,Lombardy Region,Italy,2021-09-15,153.97,164.22
city,Milan,Milano,Lombardy Region,Italy,2021-09-16,148.99,151.56
city,Milan,Milano,Lombardy Region,Italy,2021-09-17,163.55,184.57
city,Milan,Milano,Lombardy Region,Italy,2021-09-18,155.19,191.39
city,Milan,Milano,Lombardy Region,Italy,2021-09-19,128.81,129.74
city,Milan,Milano,Lombardy Region,Italy,2021-09-20,138.85,150.06
city,Milan,Milano,Lombardy Region,Italy,2021-09-21,152.26,171.52
city,Milan,Milano,Lombardy Region,Italy,2021-09-22,164.28,186.9
city,Milan,Milano,Lombardy Region,Italy,2021-09-23,158.92,184.27
city,Milan,Milano,Lombardy Region,Italy,2021-09-24,178.09,216.98
city,Milan,Milano,Lombardy Region,Italy,2021-09-25,180.54,258.06
city,Milan,Milano,Lombardy Region,Italy,2021-09-26,136.32,130.96
city,Milan,Milano,Lombardy Region,Italy,2021-09-27,146.85,164.06
city,Milan,Milano,Lombardy Region,Italy,2021-09-28,156.09,175.02
city,Milan,Milano,Lombardy Region,Italy,2021-09-29,153.07,170.38
city,Milan,Milano,Lombardy Region,Italy,2021-09-30,152.25,170.97
city,Milan,Milano,Lombardy Region,Italy,2021-10-01,173.39,207.6
city,Milan,Milano,Lombardy Region,Italy,2021-10-02,175.75,241.44
city,Milan,Milano,Lombardy Region,Italy,2021-10-03,144.82,151.96
city,Milan,Milano,Lombardy Region,Italy,2021-10-04,136.11,137.05
city,Milan,Milano,Lombardy Region,Italy,2021-10-05,148.44,151.18
city,Milan,Milano,Lombardy Region,Italy,2021-10-06,154.83,174.5
city,Milan,Milano,Lombardy Region,Italy,2021-10-07,153.01,176.55
city,Milan,Milano,Lombardy Region,Italy,2021-10-08,170.42,199.89
city,Milan,Milano,Lombardy Region,Italy,2021-10-09,176.08,247.59
city,Milan,Milano,Lombardy Region,Italy,2021-10-10,153.73,180.4
city,Milan,Milano,Lombardy Region,Italy,2021-10-11,144.36,155.34
city,Milan,Milano,Lombardy Region,Italy,2021-10-12,142,157.35
city,Milan,Milano,Lombardy Region,Italy,2021-10-13,144.09,160.57
city,Milan,Milano,Lombardy Region,Italy,2021-10-14,148.56,166.89
city,Milan,Milano,Lombardy Region,Italy,2021-10-15,166.66,198.08
city,Milan,Milano,Lombardy Region,Italy,2021-10-16,183.55,251.82
city,Milan,Milano,Lombardy Region,Italy,2021-10-17,147.23,167.17
city,Milan,Milano,Lombardy Region,Italy,2021-10-18,134.77,150.02
city,Milan,Milano,Lombardy Region,Italy,2021-10-19,146.13,160.76
city,Milan,Milano,Lombardy Region,Italy,2021-10-20,147.07,158.26
city,Milan,Milano,Lombardy Region,Italy,2021-10-21,149.02,164.08
city,Milan,Milano,Lombardy Region,Italy,2021-10-22,174.45,210.09
city,Milan,Milano,Lombardy Region,Italy,2021-10-23,185.53,254.03
city,Milan,Milano,Lombardy Region,Italy,2021-10-24,162.76,187.45
city,Milan,Milano,Lombardy Region,Italy,2021-10-25,143.57,157.82
city,Milan,Milano,Lombardy Region,Italy,2021-10-26,150.79,167.16
city,Milan,Milano,Lombardy Region,Italy,2021-10-27,148.71,159.63
city,Milan,Milano,Lombardy Region,Italy,2021-10-28,148.15,162.8
city,Milan,Milano,Lombardy Region,Italy,2021-10-29,165.75,187.69
city,Milan,Milano,Lombardy Region,Italy,2021-10-30,161.03,222.72
city,Milan,Milano,Lombardy Region,Italy,2021-10-31,153.83,234.07
city,Milan,Milano,Lombardy Region,Italy,2021-11-01,115.02,110.37
city,Milan,Milano,Lombardy Region,Italy,2021-11-02,136.35,148.88
city,Milan,Milano,Lombardy Region,Italy,2021-11-03,144.01,132.55
city,Milan,Milano,Lombardy Region,Italy,2021-11-04,149.71,161.82
city,Milan,Milano,Lombardy Region,Italy,2021-11-05,162.4,192.51
city,Milan,Milano,Lombardy Region,Italy,2021-11-06,175.81,250.02
city,Milan,Milano,Lombardy Region,Italy,2021-11-07,145.57,176.05
city,Milan,Milano,Lombardy Region,Italy,2021-11-08,129.96,137.17
city,Milan,Milano,Lombardy Region,Italy,2021-11-09,137.37,146.8
city,Milan,Milano,Lombardy Region,Italy,2021-11-10,142.83,153.31
city,Milan,Milano,Lombardy Region,Italy,2021-11-11,151.01,168.54
city,Milan,Milano,Lombardy Region,Italy,2021-11-12,168.04,209.36
city,Milan,Milano,Lombardy Region,Italy,2021-11-13,178.62,238.72
city,Milan,Milano,Lombardy Region,Italy,2021-11-14,134.58,121.3
city,Milan,Milano,Lombardy Region,Italy,2021-11-15,134.19,124.69
city,Milan,Milano,Lombardy Region,Italy,2021-11-16,141.73,135.04
city,Milan,Milano,Lombardy Region,Italy,2021-11-17,150.16,144.7
city,Milan,Milano,Lombardy Region,Italy,2021-11-18,146.5,156.93
city,Milan,Milano,Lombardy Region,Italy,2021-11-19,163.11,195.68
city,Milan,Milano,Lombardy Region,Italy,2021-11-20,170.94,247.81
city,Milan,Milano,Lombardy Region,Italy,2021-11-21,142.14,160.49
city,Milan,Milano,Lombardy Region,Italy,2021-11-22,131.51,125.21
city,Milan,Milano,Lombardy Region,Italy,2021-11-23,137.65,142.51
city,Milan,Milano,Lombardy Region,Italy,2021-11-24,157.16,163.61
city,Milan,Milano,Lombardy Region,Italy,2021-11-25,150.73,141.71
city,Milan,Milano,Lombardy Region,Italy,2021-11-26,172.68,208.45
city,Milan,Milano,Lombardy Region,Italy,2021-11-27,175.67,251.44
city,Milan,Milano,Lombardy Region,Italy,2021-11-28,140.17,160.86
city,Milan,Milano,Lombardy Region,Italy,2021-11-29,128.61,127.4
city,Milan,Milano,Lombardy Region,Italy,2021-11-30,137.49,137.21
city,Milan,Milano,Lombardy Region,Italy,2021-12-01,141.57,139.57
city,Milan,Milano,Lombardy Region,Italy,2021-12-02,140.4,140.71
city,Milan,Milano,Lombardy Region,Italy,2021-12-03,166.67,171.19
city,Milan,Milano,Lombardy Region,Italy,2021-12-04,151.63,190.67
city,Milan,Milano,Lombardy Region,Italy,2021-12-05,118.01,137.96
city,Milan,Milano,Lombardy Region,Italy,2021-12-06,116.69,125.05
city,Milan,Milano,Lombardy Region,Italy,2021-12-07,126.08,148.96
city,Milan,Milano,Lombardy Region,Italy,2021-12-08,97.15,90.68
city,Milan,Milano,Lombardy Region,Italy,2021-12-09,132.27,120.34
city,Milan,Milano,Lombardy Region,Italy,2021-12-10,146.6,147.18
city,Milan,Milano,Lombardy Region,Italy,2021-12-11,156.37,206.24
city,Milan,Milano,Lombardy Region,Italy,2021-12-12,132.75,148.09
city,Milan,Milano,Lombardy Region,Italy,2021-12-13,139.28,129.99
city,Milan,Milano,Lombardy Region,Italy,2021-12-14,154.86,149.16
city,Milan,Milano,Lombardy Region,Italy,2021-12-15,160.51,158.32
city,Milan,Milano,Lombardy Region,Italy,2021-12-16,178.23,170.01
city,Milan,Milano,Lombardy Region,Italy,2021-12-17,173.34,169.61
city,Milan,Milano,Lombardy Region,Italy,2021-12-18,164.74,194.95
city,Milan,Milano,Lombardy Region,Italy,2021-12-19,138.04,154.48
city,Milan,Milano,Lombardy Region,Italy,2021-12-20,143.79,135.69
city,Milan,Milano,Lombardy Region,Italy,2021-12-21,147.35,136.96
city,Milan,Milano,Lombardy Region,Italy,2021-12-22,148.54,124.91
city,Milan,Milano,Lombardy Region,Italy,2021-12-23,128.02,103.92
city,Milan,Milano,Lombardy Region,Italy,2021-12-24,77.79,63.71
city,Milan,Milano,Lombardy Region,Italy,2021-12-25,50.94,36.35
city,Milan,Milano,Lombardy Region,Italy,2021-12-26,74.22,59.41
city,Milan,Milano,Lombardy Region,Italy,2021-12-27,95.51,83.38
city,Milan,Milano,Lombardy Region,Italy,2021-12-28,98.5,98.81
city,Milan,Milano,Lombardy Region,Italy,2021-12-29,97.16,97.8
city,Milan,Milano,Lombardy Region,Italy,2021-12-30,95,96.03
city,Milan,Milano,Lombardy Region,Italy,2021-12-31,87.61,109.09
city,Naples,Napoli,Campania Region,Italy,2020-01-13,100,100
city,Naples,Napoli,Campania Region,Italy,2020-01-14,106.41,108.93
city,Naples,Napoli,Campania Region,Italy,2020-01-15,105.32,99.71
city,Naples,Napoli,Campania Region,Italy,2020-01-16,105.77,103.22
city,Naples,Napoli,Campania Region,Italy,2020-01-17,109.69,115.25
city,Naples,Napoli,Campania Region,Italy,2020-01-18,120.21,138.66
city,Naples,Napoli,Campania Region,Italy,2020-01-19,99.59,103.44
city,Naples,Napoli,Campania Region,Italy,2020-01-20,99.64,93.41
city,Naples,Napoli,Campania Region,Italy,2020-01-21,101.36,93.3
city,Naples,Napoli,Campania Region,Italy,2020-01-22,98.93,92.42
city,Naples,Napoli,Campania Region,Italy,2020-01-23,104.27,106.48
city,Naples,Napoli,Campania Region,Italy,2020-01-24,109.25,121.16
city,Naples,Napoli,Campania Region,Italy,2020-01-25,125.46,158.58
city,Naples,Napoli,Campania Region,Italy,2020-01-26,94.63,103.31
city,Naples,Napoli,Campania Region,Italy,2020-01-27,99.82,96.97
city,Naples,Napoli,Campania Region,Italy,2020-01-28,96.09,89.9
city,Naples,Napoli,Campania Region,Italy,2020-01-29,98.25,89.45
city,Naples,Napoli,Campania Region,Italy,2020-01-30,101.21,94.99
city,Naples,Napoli,Campania Region,Italy,2020-01-31,105.57,113.56
city,Naples,Napoli,Campania Region,Italy,2020-02-01,127.6,158.08
city,Naples,Napoli,Campania Region,Italy,2020-02-02,99.88,107.5
city,Naples,Napoli,Campania Region,Italy,2020-02-03,100.34,103.96
city,Naples,Napoli,Campania Region,Italy,2020-02-04,100.21,96.64
city,Naples,Napoli,Campania Region,Italy,2020-02-05,95.07,86.1
city,Naples,Napoli,Campania Region,Italy,2020-02-06,101,98.42
city,Naples,Napoli,Campania Region,Italy,2020-02-07,113.1,124.29
city,Naples,Napoli,Campania Region,Italy,2020-02-08,130.42,165.91
city,Naples,Napoli,Campania Region,Italy,2020-02-09,105.61,112.05
city,Naples,Napoli,Campania Region,Italy,2020-02-10,100.98,103.21
city,Naples,Napoli,Campania Region,Italy,2020-02-11,104.56,99.28
city,Naples,Napoli,Campania Region,Italy,2020-02-12,106.13,104.84
city,Naples,Napoli,Campania Region,Italy,2020-02-13,114.02,125.09
city,Naples,Napoli,Campania Region,Italy,2020-02-14,146.97,182.41
city,Naples,Napoli,Campania Region,Italy,2020-02-15,136.4,196.63
city,Naples,Napoli,Campania Region,Italy,2020-02-16,115.97,134.09
city,Naples,Napoli,Campania Region,Italy,2020-02-17,105.91,115.75
city,Naples,Napoli,Campania Region,Italy,2020-02-18,106.48,112.51
city,Naples,Napoli,Campania Region,Italy,2020-02-19,105.31,112.88
city,Naples,Napoli,Campania Region,Italy,2020-02-20,114.15,133.99
city,Naples,Napoli,Campania Region,Italy,2020-02-21,125.64,157.65
city,Naples,Napoli,Campania Region,Italy,2020-02-22,131.3,189.35
city,Naples,Napoli,Campania Region,Italy,2020-02-23,109.27,140.88
city,Naples,Napoli,Campania Region,Italy,2020-02-24,103.54,130.54
city,Naples,Napoli,Campania Region,Italy,2020-02-25,99.84,120.58
city,Naples,Napoli,Campania Region,Italy,2020-02-26,93.7,99.66
city,Naples,Napoli,Campania Region,Italy,2020-02-27,99.28,102.23
city,Naples,Napoli,Campania Region,Italy,2020-02-28,104.55,120.9
city,Naples,Napoli,Campania Region,Italy,2020-02-29,118.71,142.08
city,Naples,Napoli,Campania Region,Italy,2020-03-01,87.72,95.5
city,Naples,Napoli,Campania Region,Italy,2020-03-02,90.79,90.95
city,Naples,Napoli,Campania Region,Italy,2020-03-03,90.29,83.26
city,Naples,Napoli,Campania Region,Italy,2020-03-04,88.06,84.72
city,Naples,Napoli,Campania Region,Italy,2020-03-05,90.49,87.04
city,Naples,Napoli,Campania Region,Italy,2020-03-06,88.91,93.47
city,Naples,Napoli,Campania Region,Italy,2020-03-07,89.34,100.93
city,Naples,Napoli,Campania Region,Italy,2020-03-08,61.71,62.33
city,Naples,Napoli,Campania Region,Italy,2020-03-09,56.98,51.51
city,Naples,Napoli,Campania Region,Italy,2020-03-10,34.99,27.83
city,Naples,Napoli,Campania Region,Italy,2020-03-11,26.82,22.09
city,Naples,Napoli,Campania Region,Italy,2020-03-12,20.9,16.08
city,Naples,Napoli,Campania Region,Italy,2020-03-13,18.91,14.41
city,Naples,Napoli,Campania Region,Italy,2020-03-14,12.05,10.1
city,Naples,Napoli,Campania Region,Italy,2020-03-15,10.28,7.34
city,Naples,Napoli,Campania Region,Italy,2020-03-16,16.59,13.31
city,Naples,Napoli,Campania Region,Italy,2020-03-17,16.85,12.86
city,Naples,Napoli,Campania Region,Italy,2020-03-18,15.3,12.93
city,Naples,Napoli,Campania Region,Italy,2020-03-19,15.01,12.8
city,Naples,Napoli,Campania Region,Italy,2020-03-20,15.93,12.95
city,Naples,Napoli,Campania Region,Italy,2020-03-21,11.29,10.34
city,Naples,Napoli,Campania Region,Italy,2020-03-22,9.24,6.82
city,Naples,Napoli,Campania Region,Italy,2020-03-23,14.66,12.76
city,Naples,Napoli,Campania Region,Italy,2020-03-24,14.38,13.08
city,Naples,Napoli,Campania Region,Italy,2020-03-25,14.06,11.94
city,Naples,Napoli,Campania Region,Italy,2020-03-26,13.94,11.83
city,Naples,Napoli,Campania Region,Italy,2020-03-27,14.31,12.92
city,Naples,Napoli,Campania Region,Italy,2020-03-28,11.36,10.49
city,Naples,Napoli,Campania Region,Italy,2020-03-29,9.48,6.97
city,Naples,Napoli,Campania Region,Italy,2020-03-30,15.54,13.82
city,Naples,Napoli,Campania Region,Italy,2020-03-31,15.65,13.32
city,Naples,Napoli,Campania Region,Italy,2020-04-01,15.88,13.35
city,Naples,Napoli,Campania Region,Italy,2020-04-02,16.7,14.09
city,Naples,Napoli,Campania Region,Italy,2020-04-03,15.87,14.29
city,Naples,Napoli,Campania Region,Italy,2020-04-04,11.64,10.43
city,Naples,Napoli,Campania Region,Italy,2020-04-05,9.78,7.71
city,Naples,Napoli,Campania Region,Italy,2020-04-06,16.86,14.06
city,Naples,Napoli,Campania Region,Italy,2020-04-07,18.38,15.52
city,Naples,Napoli,Campania Region,Italy,2020-04-08,19.15,16.36
city,Naples,Napoli,Campania Region,Italy,2020-04-09,18.57,17.34
city,Naples,Napoli,Campania Region,Italy,2020-04-10,18.36,16.1
city,Naples,Napoli,Campania Region,Italy,2020-04-11,12.5,11.46
city,Naples,Napoli,Campania Region,Italy,2020-04-12,7.1,6.08
city,Naples,Napoli,Campania Region,Italy,2020-04-13,9.4,6.96
city,Naples,Napoli,Campania Region,Italy,2020-04-14,16.87,14.19
city,Naples,Napoli,Campania Region,Italy,2020-04-15,18.01,14.31
city,Naples,Napoli,Campania Region,Italy,2020-04-16,18.23,14.63
city,Naples,Napoli,Campania Region,Italy,2020-04-17,18.23,14.91
city,Naples,Napoli,Campania Region,Italy,2020-04-18,13.46,11.33
city,Naples,Napoli,Campania Region,Italy,2020-04-19,11.74,9.16
city,Naples,Napoli,Campania Region,Italy,2020-04-20,19.22,14
city,Naples,Napoli,Campania Region,Italy,2020-04-21,20.19,15.19
city,Naples,Napoli,Campania Region,Italy,2020-04-22,19.87,15.25
city,Naples,Napoli,Campania Region,Italy,2020-04-23,20.68,15.09
city,Naples,Napoli,Campania Region,Italy,2020-04-24,19.94,15.14
city,Naples,Napoli,Campania Region,Italy,2020-04-25,11.37,9.85
city,Naples,Napoli,Campania Region,Italy,2020-04-26,12.78,11.91
city,Naples,Napoli,Campania Region,Italy,2020-04-27,27.09,25.71
city,Naples,Napoli,Campania Region,Italy,2020-04-28,28.04,25.17
city,Naples,Napoli,Campania Region,Italy,2020-04-29,28.65,23.31
city,Naples,Napoli,Campania Region,Italy,2020-04-30,28.63,23.83
city,Naples,Napoli,Campania Region,Italy,2020-05-01,19.39,19.25
city,Naples,Napoli,Campania Region,Italy,2020-05-02,28,29.73
city,Naples,Napoli,Campania Region,Italy,2020-05-03,24.2,21.5
city,Naples,Napoli,Campania Region,Italy,2020-05-04,46.49,36.71
city,Naples,Napoli,Campania Region,Italy,2020-05-05,46.93,36.2
city,Naples,Napoli,Campania Region,Italy,2020-05-06,46.49,37.05
city,Naples,Napoli,Campania Region,Italy,2020-05-07,48.3,38.76
city,Naples,Napoli,Campania Region,Italy,2020-05-08,49.45,38.43
city,Naples,Napoli,Campania Region,Italy,2020-05-09,49.05,44.5
city,Naples,Napoli,Campania Region,Italy,2020-05-10,35.6,29.77
city,Naples,Napoli,Campania Region,Italy,2020-05-11,<undefined>,<undefined>
city,Naples,Napoli,Campania Region,Italy,2020-05-12,<undefined>,<undefined>
city,Naples,Napoli,Campania Region,Italy,2020-05-13,51.55,37.24
city,Naples,Napoli,Campania Region,Italy,2020-05-14,52.65,38.96
city,Naples,Napoli,Campania Region,Italy,2020-05-15,54.95,42.1
city,Naples,Napoli,Campania Region,Italy,2020-05-16,53.74,44.14
city,Naples,Napoli,Campania Region,Italy,2020-05-17,43.87,29.74
city,Naples,Napoli,Campania Region,Italy,2020-05-18,65.24,47.84
city,Naples,Napoli,Campania Region,Italy,2020-05-19,67.69,50.08
city,Naples,Napoli,Campania Region,Italy,2020-05-20,63.93,44.22
city,Naples,Napoli,Campania Region,Italy,2020-05-21,73.07,54.95
city,Naples,Napoli,Campania Region,Italy,2020-05-22,77.84,53.3
city,Naples,Napoli,Campania Region,Italy,2020-05-23,91.58,65.97
city,Naples,Napoli,Campania Region,Italy,2020-05-24,80.51,44.66
city,Naples,Napoli,Campania Region,Italy,2020-05-25,73.61,50.51
city,Naples,Napoli,Campania Region,Italy,2020-05-26,76.81,53.42
city,Naples,Napoli,Campania Region,Italy,2020-05-27,77.6,54.87
city,Naples,Napoli,Campania Region,Italy,2020-05-28,81.4,53.89
city,Naples,Napoli,Campania Region,Italy,2020-05-29,83.76,57.54
city,Naples,Napoli,Campania Region,Italy,2020-05-30,97.07,68.63
city,Naples,Napoli,Campania Region,Italy,2020-05-31,78.71,46.59
city,Naples,Napoli,Campania Region,Italy,2020-06-01,85.15,57.76
city,Naples,Napoli,Campania Region,Italy,2020-06-02,108.63,63.79
city,Naples,Napoli,Campania Region,Italy,2020-06-03,90.93,61.97
city,Naples,Napoli,Campania Region,Italy,2020-06-04,93,63.55
city,Naples,Napoli,Campania Region,Italy,2020-06-05,91.43,59.96
city,Naples,Napoli,Campania Region,Italy,2020-06-06,132.48,99.95
city,Naples,Napoli,Campania Region,Italy,2020-06-07,106.39,62.71
city,Naples,Napoli,Campania Region,Italy,2020-06-08,93.46,65.47
city,Naples,Napoli,Campania Region,Italy,2020-06-09,100.04,72.05
city,Naples,Napoli,Campania Region,Italy,2020-06-10,98.93,72.72
city,Naples,Napoli,Campania Region,Italy,2020-06-11,101.43,70.67
city,Naples,Napoli,Campania Region,Italy,2020-06-12,112.68,80.66
city,Naples,Napoli,Campania Region,Italy,2020-06-13,119.69,90.66
city,Naples,Napoli,Campania Region,Italy,2020-06-14,117.5,68.73
city,Naples,Napoli,Campania Region,Italy,2020-06-15,100.41,69.47
city,Naples,Napoli,Campania Region,Italy,2020-06-16,102.45,78.53
city,Naples,Napoli,Campania Region,Italy,2020-06-17,102.94,79.31
city,Naples,Napoli,Campania Region,Italy,2020-06-18,108.34,82.19
city,Naples,Napoli,Campania Region,Italy,2020-06-19,121.32,90.4
city,Naples,Napoli,Campania Region,Italy,2020-06-20,145.67,106.91
city,Naples,Napoli,Campania Region,Italy,2020-06-21,116.52,68.44
city,Naples,Napoli,Campania Region,Italy,2020-06-22,105.72,80.29
city,Naples,Napoli,Campania Region,Italy,2020-06-23,110.76,85.6
city,Naples,Napoli,Campania Region,Italy,2020-06-24,117.15,89.36
city,Naples,Napoli,Campania Region,Italy,2020-06-25,122.37,95.07
city,Naples,Napoli,Campania Region,Italy,2020-06-26,137.98,99.39
city,Naples,Napoli,Campania Region,Italy,2020-06-27,156.88,114.46
city,Naples,Napoli,Campania Region,Italy,2020-06-28,124.05,76.97
city,Naples,Napoli,Campania Region,Italy,2020-06-29,119.78,89.59
city,Naples,Napoli,Campania Region,Italy,2020-06-30,121.6,89.41
city,Naples,Napoli,Campania Region,Italy,2020-07-01,124.35,90.4
city,Naples,Napoli,Campania Region,Italy,2020-07-02,124.56,93.19
city,Naples,Napoli,Campania Region,Italy,2020-07-03,134.72,102.67
city,Naples,Napoli,Campania Region,Italy,2020-07-04,144.69,118.08
city,Naples,Napoli,Campania Region,Italy,2020-07-05,124.11,85.37
city,Naples,Napoli,Campania Region,Italy,2020-07-06,122.51,97.9
city,Naples,Napoli,Campania Region,Italy,2020-07-07,123.82,103.33
city,Naples,Napoli,Campania Region,Italy,2020-07-08,125.1,102.04
city,Naples,Napoli,Campania Region,Italy,2020-07-09,129.59,104.5
city,Naples,Napoli,Campania Region,Italy,2020-07-10,149.18,116.26
city,Naples,Napoli,Campania Region,Italy,2020-07-11,154.15,126.1
city,Naples,Napoli,Campania Region,Italy,2020-07-12,124.73,90.33
city,Naples,Napoli,Campania Region,Italy,2020-07-13,125.72,106.51
city,Naples,Napoli,Campania Region,Italy,2020-07-14,130.79,114.68
city,Naples,Napoli,Campania Region,Italy,2020-07-15,131.28,111.77
city,Naples,Napoli,Campania Region,Italy,2020-07-16,136.77,117.95
city,Naples,Napoli,Campania Region,Italy,2020-07-17,144.77,130.04
city,Naples,Napoli,Campania Region,Italy,2020-07-18,158.66,140.43
city,Naples,Napoli,Campania Region,Italy,2020-07-19,131.23,107.32
city,Naples,Napoli,Campania Region,Italy,2020-07-20,135.72,127.31
city,Naples,Napoli,Campania Region,Italy,2020-07-21,139.12,124.45
city,Naples,Napoli,Campania Region,Italy,2020-07-22,140.63,129.32
city,Naples,Napoli,Campania Region,Italy,2020-07-23,144.87,134.85
city,Naples,Napoli,Campania Region,Italy,2020-07-24,153.89,143.16
city,Naples,Napoli,Campania Region,Italy,2020-07-25,158.01,151.82
city,Naples,Napoli,Campania Region,Italy,2020-07-26,136.92,123.74
city,Naples,Napoli,Campania Region,Italy,2020-07-27,140.18,139.98
city,Naples,Napoli,Campania Region,Italy,2020-07-28,139.61,135.88
city,Naples,Napoli,Campania Region,Italy,2020-07-29,149,139.4
city,Naples,Napoli,Campania Region,Italy,2020-07-30,146.73,139.65
city,Naples,Napoli,Campania Region,Italy,2020-07-31,156.86,147.75
city,Naples,Napoli,Campania Region,Italy,2020-08-01,153.48,154.47
city,Naples,Napoli,Campania Region,Italy,2020-08-02,133.47,129.24
city,Naples,Napoli,Campania Region,Italy,2020-08-03,137.5,142.18
city,Naples,Napoli,Campania Region,Italy,2020-08-04,139.73,153.44
city,Naples,Napoli,Campania Region,Italy,2020-08-05,138.29,152.33
city,Naples,Napoli,Campania Region,Italy,2020-08-06,139.61,152.64
city,Naples,Napoli,Campania Region,Italy,2020-08-07,148.92,159.58
city,Naples,Napoli,Campania Region,Italy,2020-08-08,152.25,169.01
city,Naples,Napoli,Campania Region,Italy,2020-08-09,137.97,150.53
city,Naples,Napoli,Campania Region,Italy,2020-08-10,139.3,161.65
city,Naples,Napoli,Campania Region,Italy,2020-08-11,130.23,162.83
city,Naples,Napoli,Campania Region,Italy,2020-08-12,126.85,159.36
city,Naples,Napoli,Campania Region,Italy,2020-08-13,127.57,159.91
city,Naples,Napoli,Campania Region,Italy,2020-08-14,134.2,161.46
city,Naples,Napoli,Campania Region,Italy,2020-08-15,129.52,163.91
city,Naples,Napoli,Campania Region,Italy,2020-08-16,128.43,153.63
city,Naples,Napoli,Campania Region,Italy,2020-08-17,119.41,168.65
city,Naples,Napoli,Campania Region,Italy,2020-08-18,116.21,164.76
city,Naples,Napoli,Campania Region,Italy,2020-08-19,114.74,157.28
city,Naples,Napoli,Campania Region,Italy,2020-08-20,118.66,171.11
city,Naples,Napoli,Campania Region,Italy,2020-08-21,118.33,161.49
city,Naples,Napoli,Campania Region,Italy,2020-08-22,130.82,160.63
city,Naples,Napoli,Campania Region,Italy,2020-08-23,116.01,127.61
city,Naples,Napoli,Campania Region,Italy,2020-08-24,114.62,133.16
city,Naples,Napoli,Campania Region,Italy,2020-08-25,111.85,132.56
city,Naples,Napoli,Campania Region,Italy,2020-08-26,111.06,127.89
city,Naples,Napoli,Campania Region,Italy,2020-08-27,116.2,126.25
city,Naples,Napoli,Campania Region,Italy,2020-08-28,121.53,137.23
city,Naples,Napoli,Campania Region,Italy,2020-08-29,137.24,144.35
city,Naples,Napoli,Campania Region,Italy,2020-08-30,128.67,117.97
city,Naples,Napoli,Campania Region,Italy,2020-08-31,123.6,124.04
city,Naples,Napoli,Campania Region,Italy,2020-09-01,128.5,135
city,Naples,Napoli,Campania Region,Italy,2020-09-02,134.81,144.2
city,Naples,Napoli,Campania Region,Italy,2020-09-03,140.82,148.34
city,Naples,Napoli,Campania Region,Italy,2020-09-04,149.06,154.78
city,Naples,Napoli,Campania Region,Italy,2020-09-05,161.79,176.05
city,Naples,Napoli,Campania Region,Italy,2020-09-06,143.34,134.69
city,Naples,Napoli,Campania Region,Italy,2020-09-07,138.56,145.8
