geo_type,name,alternative_name,region,country,date,driving,walking
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-15,135.84,129.65
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-16,138.44,137.21
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-17,145.58,141.16
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-18,197.62,174.24
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-19,194.34,217.41
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-20,186,146.57
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-21,156.85,138.05
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-22,162.95,144.46
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-23,151.3,147.46
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-24,157.13,154.45
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-25,210.7,187.65
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-26,193.8,219.02
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-27,216.37,159.57
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-28,153.95,149.26
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-29,143.87,145.56
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-06-30,151.91,149.43
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-01,163.02,159.78
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-02,202.73,183.57
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-03,212.77,252.66
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-04,203.74,167.29
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-05,148.85,161.8
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-06,142.05,157.69
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-07,147.16,159.67
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-08,158.32,169.01
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-09,212.22,203.37
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-10,214.09,243.3
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-11,201.86,170.52
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-12,155.79,166.77
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-13,156.34,173.3
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-14,157.1,187.26
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-15,165.98,186.09
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-16,221.87,221.32
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-17,237.13,273.95
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-18,197.41,193.93
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-19,166.67,197.99
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-20,166.88,195.44
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-21,175.77,206.77
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-22,176.67,209.11
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-23,220.06,232
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-24,236.3,281.28
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-25,242.81,217.32
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-26,191.79,220.52
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-27,167.33,220.73
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-28,166.5,203.8
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-29,176.43,204.32
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-30,235.53,251.16
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-07-31,269.02,313.25
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-01,222.4,227.93
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-02,183.01,222.36
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-03,164.94,213.31
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-04,171.17,222.83
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-05,181.44,208
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-06,261.81,221.09
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-07,292.31,255.99
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-08,207.43,204.35
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-09,196.23,217.8
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-10,165.8,221.14
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-11,161.46,206.75
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-12,165.24,208.31
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-13,195.28,219.01
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-14,215.67,261.28
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-15,184.43,211.55
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-16,210.17,209.61
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-17,162.71,215.44
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-18,160.34,209.86
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-19,167.91,203.35
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-20,200.51,212.14
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-21,250.82,224.38
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-22,214.19,180.72
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-23,205.6,192.72
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-24,155.63,192.96
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-25,161.59,201.55
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-26,174.5,187.66
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-27,233.41,208.42
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-28,248.23,213.41
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-29,202.67,170.25
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-30,184.21,167.8
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-08-31,161.61,171.3
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-01,158.3,179.84
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-02,163.54,189.41
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-03,192.69,207.26
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-04,205.1,227.64
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-05,221.32,179.48
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-06,164.21,192.48
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-07,160.74,195.15
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-08,180.16,214.11
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-09,170.95,204.66
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-10,203.55,236.28
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-11,200.1,251.13
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-12,217.43,195.83
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-13,166.69,210.5
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-14,149.54,195.84
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-15,159.39,201.36
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-16,163.8,204.88
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-17,178.6,241.12
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-18,185.4,267.4
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-19,187.85,217.45
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-20,149.58,220.35
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-21,153.21,215.45
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-22,156.74,215.55
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-23,156.84,212.27
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-24,183.56,246.59
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-25,190.35,287.34
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-26,195.45,185.39
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-27,154.86,208.05
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-28,154.25,210.31
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-29,154.41,205.28
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-09-30,155.71,204.26
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-01,178.66,243.9
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-02,186.05,297.43
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-03,174.37,233.03
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-04,145.29,189.67
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-05,156.65,213.11
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-06,148.24,190.92
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-07,148.64,195.31
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-08,168.94,236.8
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-09,178.49,282.48
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-10,164.19,209.9
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-11,142.09,194.01
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-12,149.62,193.99
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-13,151.37,199.71
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-14,155.29,204.36
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-15,167.93,228.78
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-16,180.22,287.47
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-17,174.91,213.72
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-18,142.79,187.3
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-19,143.18,184.27
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-20,146.67,189.78
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-21,151.12,192.58
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-22,171.95,232.51
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-23,190.1,297.04
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-24,169.17,201.15
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-25,142.43,176.31
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-26,142.82,175.64
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-27,150.15,187.67
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-28,156.91,190.59
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-29,221.73,224.09
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-30,189.83,299.18
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-10-31,195.54,332.36
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-01,163.99,178.62
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-02,138.79,182.73
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-03,136.11,166.78
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-04,137.7,176.57
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-05,148.57,198.62
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-06,154.69,239.2
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-07,134.26,165.58
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-08,125.09,146.3
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-09,129.17,161.18
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-10,138.87,180.26
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-11,164.6,186.21
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-12,154.55,216.92
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-13,166.3,271.86
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-14,137.39,175.22
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-15,129.4,153.28
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-16,130.68,154.42
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-17,133.27,165.45
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-18,136.65,171.03
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-19,152.75,210.23
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-20,163.1,259.57
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-21,142.63,182.63
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-22,127.09,146.53
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-23,130.39,162.05
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-24,136.83,171.78
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-25,134.73,147.7
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-26,152.38,201.54
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-27,160.25,252.64
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-28,133.06,161.34
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-29,124.6,139.93
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-11-30,126.37,145.42
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-01,139.72,167.84
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-02,128.32,146.1
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-03,148.05,180.93
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-04,155.57,234.11
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-05,135.1,175.68
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-06,128.97,154.68
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-07,140.21,170.12
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-08,115.76,129.39
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-09,125,133.88
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-10,136.09,150.94
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-11,141.45,205.04
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-12,129.43,155.07
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-13,124.82,133.71
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-14,129.55,137.18
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-15,139.08,146.41
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-16,143.79,151.78
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-17,158.17,162.58
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-18,156.48,195.64
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-19,129.94,141.3
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-20,132.96,129.72
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-21,135,131.13
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-22,147.75,130.44
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-23,164.92,131.49
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-24,90.11,84.71
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-25,63.94,44.52
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-26,93.26,73.72
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-27,115.91,113.7
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-28,115.99,129.72
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-29,118.54,127.27
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-30,122.88,143.78
sub-region,Emilia-Romagna Region,Emilia Romagna,<undefined>,Italy,2021-12-31,118.81,173.67
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-13,100,100
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-14,101.43,101.84
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-15,104,103.64
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-16,104.97,105.65
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-17,115.76,126.79
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-18,123.55,143.63
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-19,97.68,118.36
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-20,100.48,98.65
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-21,106.02,102.49
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-22,108.93,104.33
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-23,109.25,109.94
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-24,120.48,131.88
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-25,123.48,154.48
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-26,103.23,121.18
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-27,100.41,101.74
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-28,101.92,102.35
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-29,104.02,107.09
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-30,106.41,108.48
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-01-31,113.64,126.2
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-01,115.87,137.73
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-02,100.86,119.21
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-03,98.92,101
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-04,101.85,105.36
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-05,104.53,103.68
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-06,105.55,109.92
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-07,120.46,132.57
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-08,122.51,152.34
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-09,99.97,120.01
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-10,101.99,103.83
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-11,108.36,119.57
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-12,109.75,120.03
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-13,118.65,136.57
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-14,147.41,179.17
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-15,137.71,194.5
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-16,132.22,163.37
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-17,108.37,131.96
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-18,113.05,135.19
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-19,118.44,134.57
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-20,125.21,151.78
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-21,133.28,165.19
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-22,137.12,184.94
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-23,116.94,156.14
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-24,115.5,135.54
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-25,104.72,116.21
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-26,101.65,101.99
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-27,102.49,103.75
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-28,112.31,115.59
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-02-29,115.29,125.36
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-01,82.92,80.63
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-02,89.08,72.21
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-03,91.45,74.97
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-04,88.39,75.32
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-05,86.05,76.48
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-06,86.71,79.24
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-07,79.66,77.36
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-08,68.87,61.4
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-09,54.07,41.44
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-10,33.72,25.99
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-11,27.26,20.2
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-12,19.16,11.92
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-13,17.22,10.29
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-14,13.72,9.27
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-15,13.01,9.15
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-16,15.49,9.29
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-17,15.17,8.47
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-18,14.9,8.27
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-19,15.5,8.81
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-20,16.12,9.64
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-21,12.85,8.62
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-22,10.67,6.33
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-23,14.09,7.35
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-24,14.08,7.55
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-25,14.13,7.07
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-26,13.37,6.39
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-27,13.86,7.25
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-28,12.43,7.34
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-29,10.66,6.19
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-30,14.13,7.21
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-03-31,14.91,7.71
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-01,14.91,7.84
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-02,15.45,7.73
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-03,15.56,8.14
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-04,13.61,8.25
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-05,11.7,6.72
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-06,15.99,8.07
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-07,16.66,8.59
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-08,17.16,8.74
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-09,17.82,9.51
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-10,19.02,10.77
sub-region,Lazio Region,Lazio,<undefined>,Italy,2020-04-11,16.35,9.88
